,Unnamed: 0,milking_id,milking_oid,farm_id,animal_id,lactation_id,milking_system_id,mastiman_trial_id,weather_id,parity,started_at,ended_at,previously_ended_at,mi,dim,tmy,mylf,myrf,mylr,myrr,LS,tmy_h
3595,3595,120220000000000.0,2613983,1,3595,4117,13,,,3,09/03/2022 15:02,09/03/2022 15:12,09/03/2022 07:35,7.62,90.63,9.3,2.0,2.23,2.45,2.62,Early,1.220472440944882
3596,3596,120220000000000.0,2614080,1,3595,4117,13,,,3,09/03/2022 23:00,09/03/2022 23:07,09/03/2022 15:12,7.92,90.96,9.63,2.08,2.15,2.81,2.59,Early,1.215909090909091
3597,3597,120220000000000.0,2614145,1,3595,4117,13,,,3,10/03/2022 05:54,10/03/2022 06:01,09/03/2022 23:07,6.9,91.25,8.11,1.8,1.87,2.21,2.23,Early,1.1753623188405795
3598,3598,120220000000000.0,2614226,1,3595,4117,13,,,3,10/03/2022 12:41,10/03/2022 12:49,10/03/2022 06:01,6.79,91.53,8.34,1.81,1.95,2.28,2.3,Early,1.228276877761414
3599,3599,120220000000000.0,2614309,1,3595,4117,13,,,3,10/03/2022 19:33,10/03/2022 19:40,10/03/2022 12:49,6.86,91.82,8.03,1.79,1.86,2.27,2.11,Early,1.170553935860058
3600,3600,120220000000000.0,2614386,1,3595,4117,13,,,3,11/03/2022 02:52,11/03/2022 02:59,10/03/2022 19:40,7.31,92.12,8.58,1.95,1.95,2.31,2.37,Early,1.1737346101231192
3601,3601,120220000000000.0,2614465,1,3595,4117,13,,,3,11/03/2022 10:24,11/03/2022 10:35,11/03/2022 02:59,7.61,92.44,8.85,1.9,1.79,2.43,2.73,Early,1.1629434954007885
3602,3602,120220000000000.0,2614566,1,3595,4117,13,,,3,11/03/2022 19:03,11/03/2022 19:12,11/03/2022 10:35,8.62,92.8,10.9,2.48,2.5,2.95,2.97,Early,1.2645011600928076
3603,3603,120220000000000.0,2614640,1,3595,4117,13,,,3,12/03/2022 01:23,12/03/2022 01:29,11/03/2022 19:12,6.28,93.06,7.87,1.77,1.81,2.19,2.1,Early,1.253184713375796
3604,3604,120220000000000.0,2614729,1,3595,4117,13,,,3,12/03/2022 10:32,12/03/2022 10:40,12/03/2022 01:29,9.19,93.45,11.27,2.49,2.57,3.12,3.09,Early,1.2263329706202395
3605,3605,120220000000000.0,2614802,1,3595,4117,13,,,3,12/03/2022 16:45,12/03/2022 16:52,12/03/2022 10:40,6.19,93.7,7.85,1.73,1.78,2.15,2.19,Early,1.2681744749596122
3606,3606,120220000000000.0,2614890,1,3595,4117,13,,,3,13/03/2022 00:30,13/03/2022 00:37,12/03/2022 16:52,7.75,94.03,9.61,2.11,2.11,2.66,2.73,Early,1.24
3607,3607,120220000000000.0,2614972,1,3595,4117,13,,,3,13/03/2022 08:51,13/03/2022 09:01,13/03/2022 00:37,8.4,94.38,10.0,2.2,2.28,2.82,2.7,Early,1.1904761904761905
3608,3608,120220000000000.0,2615043,1,3595,4117,13,,,3,13/03/2022 14:53,13/03/2022 15:00,13/03/2022 09:01,5.99,94.63,7.86,1.76,1.79,2.14,2.17,Early,1.312186978297162
3609,3609,120220000000000.0,2615132,1,3595,4117,13,,,3,13/03/2022 22:25,13/03/2022 22:33,13/03/2022 15:00,7.55,94.94,9.36,2.04,2.12,2.62,2.58,Early,1.2397350993377483
3610,3610,120220000000000.0,2615211,1,3595,4117,13,,,3,14/03/2022 06:27,14/03/2022 06:36,13/03/2022 22:33,8.05,95.28,7.24,2.08,2.35,2.58,0.23,Early,0.8993788819875775
3611,3611,120220000000000.0,2615288,1,3595,4117,13,,,3,14/03/2022 13:01,14/03/2022 13:10,14/03/2022 06:36,6.57,95.55,10.4,1.84,1.89,4.36,2.31,Early,1.582952815829528
3612,3612,120220000000000.0,2615374,1,3595,4117,13,,,3,14/03/2022 20:05,14/03/2022 20:12,14/03/2022 13:10,7.04,95.84,7.99,1.87,1.86,2.2,2.06,Early,1.1349431818181819
3613,3613,120220000000000.0,2615469,1,3595,4117,13,,,3,15/03/2022 05:00,15/03/2022 05:08,14/03/2022 20:12,8.92,96.21,10.27,2.39,2.44,2.6,2.84,Early,1.1513452914798206
3614,3614,120220000000000.0,2615546,1,3595,4117,13,,,3,15/03/2022 13:27,15/03/2022 13:35,15/03/2022 05:08,8.46,96.57,10.11,2.26,2.4,2.71,2.74,Early,1.1950354609929077
3615,3615,120220000000000.0,2615627,1,3595,4117,13,,,3,15/03/2022 19:49,15/03/2022 19:58,15/03/2022 13:35,6.37,96.83,6.15,1.63,1.96,0.24,2.32,Early,0.9654631083202512
3616,3616,120220000000000.0,2615670,1,3595,4117,13,,,3,15/03/2022 23:57,16/03/2022 00:04,15/03/2022 19:58,4.1,97.0,4.03,1.23,1.19,1.4,0.21,Early,0.9829268292682928
3617,3617,120220000000000.0,2615718,1,3595,4117,13,,,3,16/03/2022 03:30,16/03/2022 03:37,16/03/2022 00:04,3.55,97.15,6.04,0.81,0.85,3.5,0.88,Early,1.7014084507042255
3618,3618,120220000000000.0,2615809,1,3595,4117,13,,,3,16/03/2022 12:32,16/03/2022 12:41,16/03/2022 03:37,9.07,97.53,11.27,2.57,2.66,3.09,2.95,Early,1.2425578831312016
3619,3619,120220000000000.0,2615911,1,3595,4117,13,,,3,16/03/2022 21:04,16/03/2022 21:12,16/03/2022 12:41,8.52,97.88,11.37,2.63,2.82,2.82,3.1,Early,1.334507042253521
3620,3620,120220000000000.0,2616015,1,3595,4117,13,,,3,17/03/2022 06:47,17/03/2022 06:56,16/03/2022 21:12,9.73,98.29,11.73,2.69,2.8,3.12,3.12,Early,1.2055498458376157
3621,3621,120220000000000.0,2616089,1,3595,4117,13,,,3,17/03/2022 14:28,17/03/2022 14:36,17/03/2022 06:56,7.67,98.61,10.16,2.36,2.41,2.68,2.71,Early,1.3246414602346805
3622,3622,120220000000000.0,2616182,1,3595,4117,13,,,3,17/03/2022 22:28,17/03/2022 22:37,17/03/2022 14:36,8.01,98.94,9.41,2.17,2.16,2.44,2.64,Early,1.1747815230961298
3623,3623,120220000000000.0,2616262,1,3595,4117,13,,,3,18/03/2022 05:42,18/03/2022 05:50,17/03/2022 22:37,7.22,99.24,8.28,1.87,1.93,2.17,2.31,Early,1.146814404432133
3624,3624,120220000000000.0,2616350,1,3595,4117,13,,,3,18/03/2022 13:40,18/03/2022 13:48,18/03/2022 05:50,7.97,99.58,9.85,2.22,2.35,2.65,2.63,Early,1.2358845671267251
3625,3625,120220000000000.0,2616447,1,3595,4117,13,,,3,18/03/2022 21:29,18/03/2022 21:36,18/03/2022 13:48,7.79,99.9,9.45,2.1,2.21,2.61,2.53,Early,1.2130937098844672
3626,3626,120220000000000.0,2616531,1,3595,4117,13,,,3,19/03/2022 05:05,19/03/2022 05:14,18/03/2022 21:36,7.63,100.22,9.14,1.95,2.21,2.52,2.46,Mid,1.197903014416776
3627,3627,120220000000000.0,2616612,1,3595,4117,13,,,3,19/03/2022 12:13,19/03/2022 12:21,19/03/2022 05:14,7.13,100.52,8.73,2.04,2.01,2.38,2.3,Mid,1.2244039270687237
3628,3628,120220000000000.0,2616685,1,3595,4117,13,,,3,19/03/2022 18:50,19/03/2022 18:59,19/03/2022 12:21,6.63,100.79,8.34,1.88,2.01,2.35,2.1,Mid,1.257918552036199
3629,3629,120220000000000.0,2616757,1,3595,4117,13,,,3,20/03/2022 01:12,20/03/2022 01:20,19/03/2022 18:59,6.35,101.06,7.86,1.73,1.83,2.09,2.21,Mid,1.2377952755905512
3630,3630,120220000000000.0,2616813,1,3595,4117,13,,,3,20/03/2022 07:33,20/03/2022 07:41,20/03/2022 01:20,6.35,101.32,7.47,1.7,1.7,2.14,1.93,Mid,1.1763779527559055
3631,3631,120220000000000.0,2616902,1,3595,4117,13,,,3,20/03/2022 15:10,20/03/2022 15:16,20/03/2022 07:41,7.59,101.64,9.91,2.16,2.35,2.65,2.75,Mid,1.30566534914361
3632,3632,120220000000000.0,2617001,1,3595,4117,13,,,3,20/03/2022 23:15,20/03/2022 23:22,20/03/2022 15:16,8.1,101.97,9.95,2.21,2.39,2.89,2.46,Mid,1.228395061728395
3633,3633,120220000000000.0,2617078,1,3595,4117,13,,,3,21/03/2022 07:21,21/03/2022 07:29,20/03/2022 23:22,8.12,102.31,10.29,2.23,2.28,2.84,2.94,Mid,1.2672413793103448
3634,3634,120220000000000.0,2617182,1,3595,4117,13,,,3,21/03/2022 16:46,21/03/2022 16:54,21/03/2022 07:29,9.42,102.7,11.59,2.56,2.64,3.31,3.08,Mid,1.2303609341825903
3635,3635,120220000000000.0,2617254,1,3595,4117,13,,,3,21/03/2022 22:48,21/03/2022 22:56,21/03/2022 16:54,6.03,102.96,7.22,1.57,1.7,2.25,1.7,Mid,1.1973466003316748
3636,3636,120220000000000.0,2617338,1,3595,4117,13,,,3,22/03/2022 07:30,22/03/2022 07:38,21/03/2022 22:56,8.69,103.32,10.39,2.36,2.38,2.91,2.74,Mid,1.1956271576524742
3637,3637,120220000000000.0,2617445,1,3595,4117,13,,,3,22/03/2022 17:16,22/03/2022 17:25,22/03/2022 07:38,9.79,103.73,8.2,2.5,2.7,2.56,0.44,Mid,0.8375893769152196
3638,3638,120220000000000.0,2617500,1,3595,4117,13,,,3,22/03/2022 22:16,22/03/2022 22:25,22/03/2022 17:25,4.99,103.93,8.97,1.42,1.44,2.38,3.73,Mid,1.7975951903807617
3639,3639,120220000000000.0,2617569,1,3595,4117,13,,,3,23/03/2022 05:22,23/03/2022 05:30,22/03/2022 22:25,7.08,104.23,8.42,1.83,1.95,2.34,2.3,Mid,1.189265536723164
3640,3640,120220000000000.0,2617669,1,3595,4117,13,,,3,23/03/2022 14:51,23/03/2022 15:01,23/03/2022 05:30,9.53,104.63,10.62,2.5,2.53,3.07,2.52,Mid,1.1143756558237146
3641,3641,120220000000000.0,2617755,1,3595,4117,13,,,3,23/03/2022 22:23,23/03/2022 22:31,23/03/2022 15:01,7.49,104.94,9.34,2.1,2.16,2.71,2.37,Mid,1.246995994659546
3642,3642,120220000000000.0,2617855,1,3595,4117,13,,,3,24/03/2022 08:20,24/03/2022 08:30,23/03/2022 22:31,9.99,105.35,11.14,2.44,2.58,3.03,3.09,Mid,1.115115115115115
3643,3643,120220000000000.0,2617985,1,3595,4117,13,,,3,24/03/2022 19:31,24/03/2022 19:39,24/03/2022 08:30,11.15,105.82,13.46,3.06,3.16,3.79,3.45,Mid,1.2071748878923767
3644,3644,120220000000000.0,2618089,1,3595,4117,13,,,3,25/03/2022 05:32,25/03/2022 05:41,24/03/2022 19:39,10.04,106.24,10.96,2.41,2.51,3.13,2.91,Mid,1.0916334661354583
3645,3645,120220000000000.0,2618172,1,3595,4117,13,,,3,25/03/2022 13:15,25/03/2022 13:21,25/03/2022 05:41,7.67,106.56,9.4,2.03,2.19,2.6,2.58,Mid,1.225554106910039
3646,3646,120220000000000.0,2618275,1,3595,4117,13,,,3,25/03/2022 22:45,25/03/2022 22:53,25/03/2022 13:21,9.53,106.95,10.84,2.31,2.57,3.04,2.92,Mid,1.137460650577125
3647,3647,120220000000000.0,2618366,1,3595,4117,13,,,3,26/03/2022 08:40,26/03/2022 08:50,25/03/2022 22:53,9.95,107.37,11.9,2.37,2.64,4.11,2.78,Mid,1.1959798994974875
3648,3648,120220000000000.0,2618442,1,3595,4117,13,,,3,26/03/2022 15:04,26/03/2022 15:12,26/03/2022 08:50,6.37,107.63,8.41,1.88,1.94,2.34,2.25,Mid,1.3202511773940346
3649,3649,120220000000000.0,2618553,1,3595,4117,13,,,3,27/03/2022 01:23,27/03/2022 01:32,26/03/2022 15:12,10.33,108.06,11.85,2.51,2.76,3.42,3.16,Mid,1.1471442400774443
3650,3650,120220000000000.0,2618615,1,3595,4117,13,,,3,27/03/2022 08:38,27/03/2022 08:44,27/03/2022 01:32,7.21,108.36,7.47,1.7,1.74,2.0,2.03,Mid,1.0360610263522885
3651,3651,120220000000000.0,2618712,1,3595,4117,13,,,3,27/03/2022 17:28,27/03/2022 17:36,27/03/2022 08:44,8.86,108.73,9.82,2.14,2.28,2.71,2.69,Mid,1.1083521444695261
3652,3652,120220000000000.0,2618833,1,3595,4117,13,,,3,28/03/2022 04:16,28/03/2022 04:25,27/03/2022 17:36,10.81,109.18,13.01,2.85,3.07,3.69,3.4,Mid,1.2035152636447732
3653,3653,120220000000000.0,2618935,1,3595,4117,13,,,3,28/03/2022 15:03,28/03/2022 15:12,28/03/2022 04:25,10.78,109.63,12.81,2.77,3.01,3.56,3.47,Mid,1.1883116883116884
3654,3654,120220000000000.0,2619046,1,3595,4117,13,,,3,29/03/2022 00:17,29/03/2022 00:24,28/03/2022 15:12,9.19,110.02,10.5,2.27,2.38,2.87,2.98,Mid,1.1425462459194777
3655,3655,120220000000000.0,2619117,1,3595,4117,13,,,3,29/03/2022 08:01,29/03/2022 08:10,29/03/2022 00:24,7.78,110.34,8.23,1.78,2.01,2.27,2.17,Mid,1.057840616966581
3656,3656,120220000000000.0,2619237,1,3595,4117,13,,,3,29/03/2022 19:25,29/03/2022 19:35,29/03/2022 08:10,11.41,110.82,12.6,2.85,2.85,3.69,3.21,Mid,1.1042944785276074
3657,3657,120220000000000.0,2619341,1,3595,4117,13,,,3,30/03/2022 05:11,30/03/2022 05:19,29/03/2022 19:35,9.74,111.22,12.32,2.66,2.91,3.37,3.38,Mid,1.264887063655031
3658,3658,120220000000000.0,2619450,1,3595,4117,13,,,3,30/03/2022 15:52,30/03/2022 16:00,30/03/2022 05:19,10.69,111.67,12.45,2.74,2.93,3.35,3.43,Mid,1.1646398503274087
3659,3659,120220000000000.0,2619528,1,3595,4117,13,,,3,30/03/2022 22:43,30/03/2022 22:50,30/03/2022 16:00,6.83,111.95,7.97,1.78,1.9,2.24,2.05,Mid,1.1669106881405564
3660,3660,120220000000000.0,2619640,1,3595,4117,13,,,3,31/03/2022 09:44,31/03/2022 09:52,30/03/2022 22:50,11.04,112.41,12.68,2.74,2.99,3.48,3.47,Mid,1.1485507246376812
3661,3661,120220000000000.0,2619759,1,3595,4117,13,,,3,31/03/2022 20:16,31/03/2022 20:24,31/03/2022 09:52,10.52,112.85,12.69,2.83,3.02,3.51,3.33,Mid,1.206273764258555
3662,3662,120220000000000.0,2619847,1,3595,4117,13,,,3,01/04/2022 03:39,01/04/2022 03:46,31/03/2022 20:24,7.38,113.16,8.61,1.87,1.97,2.32,2.45,Mid,1.1666666666666665
3663,3663,120220000000000.0,2619931,1,3595,4117,13,,,3,01/04/2022 11:42,01/04/2022 11:50,01/04/2022 03:46,8.07,113.49,6.44,1.95,2.09,2.4,0.0,Mid,0.7980173482032218
3664,3664,120220000000000.0,2619997,1,3595,4117,13,,,3,01/04/2022 17:26,01/04/2022 17:34,01/04/2022 11:50,5.73,113.73,9.43,1.65,1.73,4.19,1.86,Mid,1.6457242582897031
3665,3665,120220000000000.0,2620077,1,3595,4117,13,,,3,02/04/2022 00:19,02/04/2022 00:25,01/04/2022 17:34,6.85,114.02,8.61,1.91,1.99,2.51,2.2,Mid,1.256934306569343
3666,3666,120220000000000.0,2620201,1,3595,4117,13,,,3,02/04/2022 12:00,02/04/2022 12:10,02/04/2022 00:25,11.74,114.51,13.21,3.04,3.14,3.49,3.54,Mid,1.1252129471890973
3667,3667,120220000000000.0,2620309,1,3595,4117,13,,,3,02/04/2022 21:30,02/04/2022 21:38,02/04/2022 12:10,9.47,114.9,11.99,2.69,2.89,3.22,3.19,Mid,1.26610348468849
3668,3668,120220000000000.0,2620400,1,3595,4117,13,,,3,03/04/2022 06:20,03/04/2022 06:28,02/04/2022 21:38,8.83,115.27,10.52,2.36,2.5,2.84,2.82,Mid,1.1913929784824462
3669,3669,120220000000000.0,2620523,1,3595,4117,13,,,3,03/04/2022 17:08,03/04/2022 17:16,03/04/2022 06:28,10.81,115.72,13.14,3.06,3.14,3.58,3.36,Mid,1.215541165587419
3670,3670,120220000000000.0,2620629,1,3595,4117,13,,,3,04/04/2022 02:15,04/04/2022 02:23,03/04/2022 17:16,9.12,116.1,8.76,2.47,2.63,0.67,2.99,Mid,0.9605263157894738
3671,3671,120220000000000.0,2620677,1,3595,4117,13,,,3,04/04/2022 07:30,04/04/2022 07:39,04/04/2022 02:23,5.26,116.32,8.59,1.49,1.57,3.61,1.92,Mid,1.6330798479087454
3672,3672,120220000000000.0,2620774,1,3595,4117,13,,,3,04/04/2022 16:14,04/04/2022 16:22,04/04/2022 07:39,8.72,116.68,10.58,2.26,2.45,3.16,2.71,Mid,1.213302752293578
3673,3673,120220000000000.0,2620875,1,3595,4117,13,,,3,05/04/2022 00:22,05/04/2022 00:30,04/04/2022 16:22,8.13,117.02,9.33,2.22,2.23,2.44,2.44,Mid,1.1476014760147601
3674,3674,120220000000000.0,2620988,1,3595,4117,13,,,3,05/04/2022 11:49,05/04/2022 11:59,05/04/2022 00:30,11.48,117.5,15.95,2.86,3.22,3.5,6.37,Mid,1.3893728222996515
3675,3675,120220000000000.0,2621088,1,3595,4117,13,,,3,05/04/2022 20:19,05/04/2022 20:26,05/04/2022 11:59,8.46,117.85,11.16,2.49,2.59,3.1,2.98,Mid,1.3191489361702127
3676,3676,120220000000000.0,2621167,1,3595,4117,13,,,3,06/04/2022 03:25,06/04/2022 03:35,05/04/2022 20:26,7.14,118.15,6.4,1.92,2.12,0.0,2.36,Mid,0.896358543417367
3677,3677,120220000000000.0,2621228,1,3595,4117,13,,,3,06/04/2022 09:36,06/04/2022 09:45,06/04/2022 03:35,6.17,118.41,10.0,1.77,1.88,4.23,2.12,Mid,1.6207455429497568
3678,3678,120220000000000.0,2621364,1,3595,4117,13,,,3,06/04/2022 21:19,06/04/2022 21:30,06/04/2022 09:45,11.76,118.9,10.22,0.16,3.09,3.62,3.35,Mid,0.8690476190476191
3679,3679,120220000000000.0,2621442,1,3595,4117,13,,,3,07/04/2022 04:16,07/04/2022 04:26,06/04/2022 21:30,6.93,119.19,11.53,4.21,2.38,2.36,2.58,Mid,1.6637806637806638
3680,3680,120220000000000.0,2621526,1,3595,4117,13,,,3,07/04/2022 12:33,07/04/2022 12:40,07/04/2022 04:26,8.24,119.53,9.79,1.9,2.36,2.87,2.66,Mid,1.1881067961165048
3681,3681,120220000000000.0,2621604,1,3595,4117,13,,,3,07/04/2022 20:14,07/04/2022 20:22,07/04/2022 12:40,7.69,119.85,8.43,1.49,2.02,2.46,2.46,Mid,1.096228868660598
3682,3682,120220000000000.0,2621718,1,3595,4117,13,,,3,08/04/2022 07:17,08/04/2022 07:28,07/04/2022 20:22,11.1,120.31,13.18,2.88,3.28,3.45,3.57,Mid,1.1873873873873875
3683,3683,120220000000000.0,2621817,1,3595,4117,13,,,3,08/04/2022 17:30,08/04/2022 17:39,08/04/2022 07:28,10.19,120.74,12.41,2.77,2.93,3.85,2.86,Mid,1.2178606476938176
3684,3684,120220000000000.0,2621898,1,3595,4117,13,,,3,09/04/2022 00:45,09/04/2022 00:52,08/04/2022 17:39,7.21,121.04,8.23,1.86,1.95,2.19,2.23,Mid,1.141470180305132
3685,3685,120220000000000.0,2622048,1,3595,4117,13,,,3,09/04/2022 15:35,09/04/2022 15:45,09/04/2022 00:52,14.89,121.66,16.78,3.74,4.02,4.62,4.4,Mid,1.1269308260577569
3686,3686,120220000000000.0,2622141,1,3595,4117,13,,,3,09/04/2022 23:45,09/04/2022 23:57,09/04/2022 15:45,8.18,122.0,7.51,2.08,2.2,2.35,0.88,Mid,0.9180929095354523
3687,3687,120220000000000.0,2622253,1,3595,4117,13,,,3,10/04/2022 11:13,10/04/2022 11:22,09/04/2022 23:57,11.43,122.47,15.5,3.17,3.37,4.08,4.88,Mid,1.3560804899387577
3688,3688,120220000000000.0,2622361,1,3595,4117,13,,,3,10/04/2022 21:21,10/04/2022 21:31,10/04/2022 11:22,10.14,122.9,8.74,2.7,2.83,3.15,0.06,Mid,0.8619329388560157
3689,3689,120220000000000.0,2622405,1,3595,4117,13,,,3,11/04/2022 01:06,11/04/2022 01:12,10/04/2022 21:31,3.69,123.05,4.34,1.05,1.11,0.98,1.2,Mid,1.1761517615176151
3690,3690,120220000000000.0,2622475,1,3595,4117,13,,,3,11/04/2022 08:54,11/04/2022 09:03,11/04/2022 01:12,7.86,123.38,12.08,2.1,2.18,5.24,2.56,Mid,1.5368956743002544
3691,3691,120220000000000.0,2622545,1,3595,4117,13,,,3,11/04/2022 15:05,11/04/2022 15:12,11/04/2022 09:03,6.14,123.63,7.07,1.67,1.73,1.74,1.93,Mid,1.1514657980456027
3692,3692,120220000000000.0,2622632,1,3595,4117,13,,,3,11/04/2022 22:58,11/04/2022 23:07,11/04/2022 15:12,7.92,123.96,9.08,2.11,2.2,2.15,2.62,Mid,1.1464646464646464
3693,3693,120220000000000.0,2622712,1,3595,4117,13,,,3,12/04/2022 07:36,12/04/2022 07:44,11/04/2022 23:07,8.62,124.32,10.81,2.51,2.64,2.74,2.92,Mid,1.2540603248259863
3694,3694,120220000000000.0,2622818,1,3595,4117,13,,,3,12/04/2022 17:10,12/04/2022 17:19,12/04/2022 07:44,9.59,124.72,11.26,2.55,2.66,3.08,2.97,Mid,1.1741397288842543
3695,3695,120220000000000.0,2622903,1,3595,4117,13,,,3,13/04/2022 00:31,13/04/2022 00:38,12/04/2022 17:19,7.32,125.03,6.67,1.95,0.17,2.2,2.35,Mid,0.9112021857923497
3696,3696,120220000000000.0,2622943,1,3595,4117,13,,,3,13/04/2022 03:46,13/04/2022 03:53,13/04/2022 00:38,3.25,125.16,5.79,0.9,2.73,1.08,1.08,Mid,1.7815384615384615
3697,3697,120220000000000.0,2623051,1,3595,4117,13,,,3,13/04/2022 15:50,13/04/2022 15:59,13/04/2022 03:53,12.1,125.67,14.45,3.25,3.41,3.94,3.85,Mid,1.1942148760330578
3698,3698,120220000000000.0,2623172,1,3595,4117,13,,,3,14/04/2022 05:01,14/04/2022 05:11,13/04/2022 15:59,13.2,126.22,15.54,3.51,3.65,4.38,4.0,Mid,1.1772727272727272
3699,3699,120220000000000.0,2623269,1,3595,4117,13,,,3,14/04/2022 13:43,14/04/2022 13:50,14/04/2022 05:11,8.64,126.58,10.66,2.33,2.44,2.88,3.01,Mid,1.2337962962962963
3700,3700,120220000000000.0,2623379,1,3595,4117,13,,,3,14/04/2022 23:44,14/04/2022 23:53,14/04/2022 13:50,10.05,127.0,11.78,2.57,2.74,3.37,3.1,Mid,1.1721393034825869
3701,3701,120220000000000.0,2623455,1,3595,4117,13,,,3,15/04/2022 07:44,15/04/2022 07:53,14/04/2022 23:53,8.01,127.33,9.34,2.09,2.19,2.49,2.57,Mid,1.1660424469413233
3702,3702,120220000000000.0,2623537,1,3595,4117,13,,,3,15/04/2022 14:57,15/04/2022 15:06,15/04/2022 07:53,7.21,127.63,8.91,1.95,2.08,2.45,2.43,Mid,1.2357836338418864
3703,3703,120220000000000.0,2623626,1,3595,4117,13,,,3,15/04/2022 23:06,15/04/2022 23:14,15/04/2022 15:06,8.13,127.97,10.1,2.26,2.32,2.85,2.67,Mid,1.242312423124231
3704,3704,120220000000000.0,2623704,1,3595,4117,13,,,3,16/04/2022 06:44,16/04/2022 06:51,15/04/2022 23:14,7.63,128.29,9.59,2.13,2.32,2.66,2.48,Mid,1.2568807339449541
3705,3705,120220000000000.0,2623783,1,3595,4117,13,,,3,16/04/2022 13:23,16/04/2022 13:33,16/04/2022 06:51,6.68,128.56,3.19,1.42,1.53,0.0,0.24,Mid,0.47754491017964074
3706,3706,120220000000000.0,2623819,1,3595,4117,13,,,3,16/04/2022 17:02,16/04/2022 17:10,16/04/2022 13:33,3.62,128.72,9.1,1.35,1.34,3.48,2.93,Mid,2.5138121546961325
3707,3707,120220000000000.0,2623916,1,3595,4117,13,,,3,17/04/2022 01:01,17/04/2022 01:09,16/04/2022 17:10,7.98,129.05,9.68,2.15,2.2,2.71,2.62,Mid,1.213032581453634
3708,3708,120220000000000.0,2623986,1,3595,4117,13,,,3,17/04/2022 08:37,17/04/2022 08:44,17/04/2022 01:09,7.6,129.36,9.36,2.1,2.21,2.54,2.51,Mid,1.231578947368421
3709,3709,120220000000000.0,2624078,1,3595,4117,13,,,3,17/04/2022 16:53,17/04/2022 17:02,17/04/2022 08:44,8.29,129.71,9.81,2.16,2.27,2.69,2.69,Mid,1.1833534378769603
3710,3710,120220000000000.0,2624163,1,3595,4117,13,,,3,18/04/2022 00:09,18/04/2022 00:17,17/04/2022 17:02,7.26,130.01,9.14,2.06,2.14,2.57,2.37,Mid,1.2589531680440773
3711,3711,120220000000000.0,2624253,1,3595,4117,13,,,3,18/04/2022 08:55,18/04/2022 09:04,18/04/2022 00:17,8.77,130.38,11.04,2.61,2.63,2.9,2.9,Mid,1.258836944127708
3712,3712,120220000000000.0,2624376,1,3595,4117,13,,,3,18/04/2022 19:11,18/04/2022 19:19,18/04/2022 09:04,10.25,130.81,12.85,2.79,3.04,3.68,3.34,Mid,1.2536585365853659
3713,3713,120220000000000.0,2624453,1,3595,4117,13,,,3,19/04/2022 02:01,19/04/2022 02:08,18/04/2022 19:19,6.82,131.09,8.4,1.9,1.94,2.22,2.34,Mid,1.2316715542521994
3714,3714,120220000000000.0,2624525,1,3595,4117,13,,,3,19/04/2022 10:14,19/04/2022 10:22,19/04/2022 02:08,8.23,131.43,10.18,2.18,2.36,2.94,2.7,Mid,1.2369380315917375
3715,3715,120220000000000.0,2624634,1,3595,4117,13,,,3,19/04/2022 20:00,19/04/2022 20:09,19/04/2022 10:22,9.79,131.84,11.24,2.49,2.66,3.09,3.0,Mid,1.1481103166496427
3716,3716,120220000000000.0,2624759,1,3595,4117,13,,,3,20/04/2022 08:09,20/04/2022 08:19,19/04/2022 20:09,12.17,132.35,15.35,3.32,3.64,4.43,3.96,Mid,1.2612982744453574
3717,3717,120220000000000.0,2624851,1,3595,4117,13,,,3,20/04/2022 16:46,20/04/2022 16:54,20/04/2022 08:19,8.58,132.7,11.07,2.44,2.65,3.01,2.97,Mid,1.2902097902097902
3718,3718,120220000000000.0,2624938,1,3595,4117,13,,,3,20/04/2022 23:56,21/04/2022 00:04,20/04/2022 16:54,7.18,133.0,8.54,1.86,2.04,2.57,2.07,Mid,1.1894150417827298
3719,3719,120220000000000.0,2625074,1,3595,4117,13,,,3,21/04/2022 12:57,21/04/2022 13:08,21/04/2022 00:04,13.07,133.55,11.31,3.17,3.58,4.48,0.08,Mid,0.8653404743687835
3720,3720,120220000000000.0,2625117,1,3595,4117,13,,,3,21/04/2022 16:56,21/04/2022 17:07,21/04/2022 13:08,3.98,133.71,8.68,1.24,1.31,4.68,1.45,Mid,2.180904522613065
3721,3721,120220000000000.0,2625199,1,3595,4117,13,,,3,21/04/2022 23:50,21/04/2022 23:57,21/04/2022 17:07,6.84,134.0,8.88,1.77,1.88,3.0,2.23,Mid,1.2982456140350878
3722,3722,120220000000000.0,2625283,1,3595,4117,13,,,3,22/04/2022 09:11,22/04/2022 09:20,21/04/2022 23:57,9.37,134.39,8.55,2.55,2.8,0.0,3.2,Mid,0.9124866595517611
3723,3723,120220000000000.0,2625340,1,3595,4117,13,,,3,22/04/2022 13:31,22/04/2022 13:38,22/04/2022 09:20,4.31,134.57,3.84,1.2,1.23,0.0,1.41,Mid,0.8909512761020882
3724,3724,120220000000000.0,2625406,1,3595,4117,13,,,3,22/04/2022 19:12,22/04/2022 19:23,22/04/2022 13:38,5.74,134.81,10.23,1.5,1.64,5.22,1.87,Mid,1.7822299651567943
3725,3725,120220000000000.0,2625473,1,3595,4117,13,,,3,23/04/2022 01:14,23/04/2022 01:20,22/04/2022 19:23,5.95,135.06,7.42,1.66,1.73,2.04,1.99,Mid,1.2470588235294118
